date,time,district,no2,o3,co,so2,pm10,pm2.5
2019-06-06,500,강북구,0.012,0.02,0.5,0.003,82,46
2019-06-06,600,강북구,0.012,0.017,0.5,0.002,71,38
2019-06-06,700,강북구,0.013,0.016,0.5,0.003,71,37
2019-06-06,800,강북구,0.018,0.019,0.5,0.003,75,40
2019-06-06,900,강북구,0.028,0.024,0.7,0.003,92,51
2019-06-06,1000,강북구,0.028,0.037,0.7,0.004,80,43
2019-06-06,1100,강북구,0.024,0.04,0.7,0.004,76,43
2019-06-06,1200,강북구,0.021,0.035,0.7,0.003,74,44
2019-06-06,1300,강북구,0.03,0.033,0.7,0.004,73,46
2019-06-06,1400,강북구,0.036,0.035,0.7,0.004,76,43
2019-06-06,1500,강북구,0.034,0.034,0.7,0.003,79,45
2019-06-06,1600,강북구,0.032,0.031,0.7,0.003,74,45
2019-06-06,1700,강북구,0.029,0.029,0.6,0.003,72,45
2019-06-06,1800,강북구,0.023,0.037,0.6,0.003,74,45
2019-06-06,1900,강북구,0.016,0.047,0.5,0.003,83,47
2019-06-06,2000,강북구,0.016,0.036,0.5,0.003,69,40
2019-06-06,2100,강북구,0.014,0.038,0.5,0.002,70,42
2019-06-06,2200,강북구,0.007,0.045,0.4,0.002,48,28
2019-06-06,2300,강북구,0.008,0.045,0.3,0.002,39,21
2019-06-07,0,강북구,0.01,0.041,0.4,0.002,31,17
2019-06-07,100,강북구,0.008,0.037,0.4,0.002,32,17
2019-06-07,200,강북구,0.005,0.046,0.3,0.002,31,16
2019-06-07,300,강북구,0.004,0.048,0.3,0.002,29,14
2019-06-07,400,강북구,0.004,0.05,0.3,0.002,22,11
2019-06-07,500,강북구,0.004,0.05,0.3,0.002,15,8
2019-06-07,600,강북구,0.005,0.051,0.3,0.002,11,6
2019-06-07,700,강북구,0.007,0.048,0.3,0.002,10,5
2019-06-07,800,강북구,0.008,0.047,0.3,0.002,7,3
2019-06-07,900,강북구,0.008,0.045,0.3,0.002,7,5
2019-06-07,1000,강북구,0.009,0.044,0.3,0.002,9,3
2019-06-07,1100,강북구,0.008,0.045,0.3,0.002,9,3
2019-06-07,1200,강북구,0.008,0.043,0.3,0.002,11,5
2019-06-07,1300,강북구,0.007,0.046,0.3,0.002,6,1
2019-06-07,1400,강북구,0.008,0.047,0.3,0.002,7,1
2019-06-07,1500,강북구,0.007,0.049,0.3,0.002,4,1
2019-06-07,1600,강북구,0.008,0.048,0.3,0.002,7,3
2019-06-07,1700,강북구,0.006,0.049,0.3,0.002,3,1
2019-06-07,1800,강북구,0.007,0.05,0.3,0.002,8,4
2019-06-07,1900,강북구,0.009,0.049,0.3,0.002,10,1
2019-06-07,2000,강북구,0.009,0.045,0.3,0.002,13,4
2019-06-07,2100,강북구,0.007,0.041,0.3,0.002,16,5
2019-06-07,2200,강북구,0.006,0.04,0.3,0.002,15,4
2019-06-07,2300,강북구,0.006,0.043,0.4,0.002,12,5
2019-06-08,0,강북구,0.009,0.032,0.5,0.002,18,8
2019-06-08,100,강북구,0.009,0.03,0.4,0.002,18,7
2019-06-08,200,강북구,0.006,0.031,0.4,0.002,18,8
2019-06-08,300,강북구,0.005,0.029,0.4,0.002,18,6
2019-06-08,400,강북구,0.005,0.029,0.4,0.002,17,8
2019-06-08,500,강북구,0.006,0.028,0.4,0.002,17,7
2019-06-08,600,강북구,0.007,0.024,0.3,0.002,21,8
2019-06-08,700,강북구,0.015,0.02,0.4,0.002,15,4
2019-06-08,800,강북구,0.015,0.026,0.4,0.002,16,7
2019-06-08,900,강북구,0.019,0.032,0.4,0.002,33,8
2019-06-08,1000,강북구,0.019,0.035,0.4,0.002,26,11
2019-06-08,1100,강북구,0.019,0.04,0.4,0.002,24,11
2019-06-08,1200,강북구,0.019,0.042,0.4,0.002,25,10
2019-06-08,1300,강북구,0.016,0.049,0.3,0.002,25,12
2019-06-08,1400,강북구,0.016,0.053,0.3,0.002,22,11
2019-06-08,1500,강북구,0.014,0.059,0.3,0.003,24,12
2019-06-08,1600,강북구,0.017,0.06,0.4,0.002,30,16
2019-06-08,1700,강북구,0.012,0.066,0.4,0.002,39,21
2019-06-08,1800,강북구,0.014,0.069,0.4,0.003,39,21
2019-06-08,1900,강북구,0.014,0.067,0.4,0.004,40,22
2019-06-08,2000,강북구,0.014,0.062,0.5,0.004,34,20
2019-06-08,2100,강북구,0.015,0.05,0.5,0.003,33,17
2019-06-08,2200,강북구,0.014,0.043,0.5,0.003,38,23
2019-06-08,2300,강북구,0.014,0.04,0.5,0.003,43,24
2019-06-09,0,강북구,0.015,0.034,0.5,0.003,39,25
2019-06-09,100,강북구,0.017,0.029,0.6,0.002,36,26
2019-06-09,200,강북구,0.014,0.034,0.5,0.003,36,24
2019-06-09,300,강북구,0.011,0.037,0.5,0.002,37,25
2019-06-09,400,강북구,0.01,0.03,0.5,0.003,35,23
2019-06-09,500,강북구,0.01,0.028,0.4,0.002,34,23
2019-06-09,600,강북구,0.01,0.027,0.5,0.002,35,22
2019-06-09,700,강북구,0.013,0.023,0.5,0.003,35,21
2019-06-09,800,강북구,0.014,0.031,0.5,0.002,33,21
2019-06-09,900,강북구,0.018,0.034,0.5,0.003,37,23
2019-06-09,1000,강북구,0.021,0.041,0.5,0.004,41,24
2019-06-09,1100,강북구,0.019,0.051,0.5,0.004,43,29
2019-06-09,1200,강북구,0.013,0.057,0.5,0.004,40,26
2019-06-09,1300,강북구,0.011,0.067,0.4,0.004,39,27
2019-06-09,1400,강북구,0.01,0.068,0.4,0.004,44,31
2019-06-09,1500,강북구,0.009,0.069,0.4,0.003,41,31
2019-06-09,1600,강북구,0.008,0.066,0.4,0.003,41,30
2019-06-09,1700,강북구,0.008,0.061,0.4,0.003,39,26
2019-06-09,1800,강북구,0.007,0.055,0.4,0.003,33,22
2019-06-09,1900,강북구,0.007,0.053,0.4,0.002,33,21
2019-06-02,2000,강서구,0.021,0.067,0.4,0.005,31,18
2019-06-02,2100,강서구,0.032,0.049,0.5,0.009,34,15
2019-06-02,2200,강서구,0.024,0.046,0.5,0.008,34,16
2019-06-02,2300,강서구,0.022,0.047,0.4,0.008,23,15
2019-06-03,0,강서구,0.018,0.05,0.4,0.005,21,12
2019-06-03,100,강서구,0.028,0.033,0.3,0.003,19,12
2019-06-03,200,강서구,0.026,0.032,0.4,0.004,22,12
2019-06-03,300,강서구,0.033,0.021,0.5,0.005,26,13
2019-06-03,400,강서구,0.043,0.009,0.5,0.006,31,18
2019-06-03,500,강서구,0.038,0.014,0.4,0.004,31,14
2019-06-03,600,강서구,0.04,0.015,0.5,0.004,31,18
2019-06-03,700,강서구,0.047,0.01,0.6,0.003,36,18
2019-06-03,800,강서구,0.053,0.009,0.6,0.004,47,18
2019-06-03,900,강서구,0.038,0.028,0.5,0.004,39,18
2019-06-03,1000,강서구,0.028,0.037,0.4,0.005,26,12
2019-06-03,1100,강서구,0.03,0.045,0.4,0.004,28,11
2019-06-03,1200,강서구,0.027,0.056,0.4,0.006,34,18
2019-06-03,1300,강서구,0.011,0.057,0.4,0.005,35,21
2019-06-03,1400,강서구,0.009,0.057,0.3,0.003,20,10
2019-06-03,1500,강서구,0.013,0.064,0.3,0.003,19,10
2019-06-03,1600,강서구,0.018,0.076,0.3,0.003,27,15
2019-06-03,1700,강서구,0.02,0.082,0.3,0.003,40,21
2019-06-03,1800,강서구,0.021,0.086,0.4,0.003,43,25
2019-06-03,1900,강서구,0.024,0.09,0.4,0.004,50,29
2019-06-03,2000,강서구,0.04,0.063,0.5,0.007,51,29
2019-06-03,2100,강서구,0.056,0.036,0.8,0.014,66,35
2019-06-03,2200,강서구,0.026,0.041,0.4,0.007,40,25
2019-06-03,2300,강서구,0.021,0.044,0.4,0.007,23,12
2019-06-04,0,강서구,0.023,0.043,0.3,0.005,23,15
2019-06-04,100,강서구,0.027,0.039,0.4,0.006,26,16
2019-06-04,200,강서구,0.016,0.05,0.5,0.009,24,17
2019-06-04,300,강서구,0.02,0.042,0.4,0.005,26,18
2019-06-04,400,강서구,0.016,0.049,0.3,0.004,27,18
2019-06-04,500,강서구,0.026,0.032,0.5,0.003,28,18
2019-06-04,600,강서구,0.042,0.016,0.5,0.004,32,20
2019-06-04,700,강서구,0.044,0.026,0.5,0.006,35,23
2019-06-04,800,강서구,0.038,0.037,0.5,0.007,30,20
2019-06-04,900,강서구,0.038,0.035,0.9,,34,24
2019-06-04,1000,강서구,0.024,0.041,0.4,0.006,29,20
2019-06-04,1100,강서구,0.021,0.051,0.3,0.004,20,15
2019-06-04,1200,강서구,0.015,0.053,0.4,0.006,24,16
2019-06-04,1300,강서구,0.013,0.045,0.3,0.004,22,15
2019-06-04,1400,강서구,0.013,0.043,0.2,0.004,20,14
2019-06-04,1500,강서구,0.017,0.046,0.3,0.004,24,16
2019-06-04,1600,강서구,0.02,0.048,0.3,0.006,35,23
2019-06-04,1700,강서구,0.02,0.039,0.3,0.006,40,27
2019-06-04,1800,강서구,0.022,0.029,0.3,0.005,35,24
2019-06-04,1900,강서구,0.028,0.023,0.4,0.006,39,25
2019-06-04,2000,강서구,0.026,0.021,0.4,0.007,38,26
2019-06-04,2100,강서구,0.033,0.016,0.4,0.008,36,26
2019-06-04,2200,강서구,0.021,0.024,0.4,0.006,35,27
2019-06-04,2300,강서구,0.014,0.029,0.3,0.005,27,18
2019-06-05,0,강서구,0.011,0.035,0.3,0.005,20,17
2019-06-05,100,강서구,0.009,0.04,0.3,0.004,24,19
2019-06-05,200,강서구,0.009,0.039,0.3,0.005,22,18
2019-06-05,300,강서구,0.01,0.036,0.3,0.004,24,20
2019-06-05,400,강서구,0.009,0.037,0.3,0.003,23,18
2019-06-05,500,강서구,0.01,0.032,0.3,0.003,29,23
2019-06-05,600,강서구,0.014,0.027,0.3,0.003,34,25
2019-06-05,700,강서구,0.019,0.023,0.4,0.003,38,28
2019-06-05,800,강서구,0.023,0.022,0.4,0.003,35,23
2019-06-05,900,강서구,0.025,0.022,0.4,0.003,39,25
2019-06-05,1000,강서구,0.027,0.023,0.4,0.003,37,24
2019-06-05,1100,강서구,0.031,0.028,0.4,0.003,39,26
2019-06-05,1200,강서구,0.036,0.038,0.4,0.004,48,30
2019-06-05,1300,강서구,0.047,0.045,0.5,0.006,68,46
2019-06-05,1400,강서구,0.036,0.045,0.4,0.006,79,53
2019-06-05,1500,강서구,0.027,0.052,0.5,0.005,62,42
2019-06-05,1600,강서구,0.028,0.058,0.6,0.006,61,40
2019-06-05,1700,강서구,0.036,0.06,0.6,0.008,65,43
2019-06-05,1800,강서구,0.045,0.055,0.5,0.009,67,44
2019-06-05,1900,강서구,0.054,0.052,0.6,0.009,73,48
2019-06-05,2000,강서구,0.057,0.045,0.6,0.006,69,48
2019-06-05,2100,강서구,0.055,0.031,0.6,0.005,63,40
2019-06-05,2200,강서구,0.038,0.022,0.4,0.007,39,26
2019-06-05,2300,강서구,0.024,0.031,0.4,0.006,20,17
2019-06-06,0,강서구,0.025,0.03,0.4,0.005,18,13
2019-06-06,100,강서구,0.016,0.031,0.3,0.004,17,12
2019-06-06,200,강서구,0.013,0.03,0.3,0.003,18,14
2019-06-06,300,강서구,0.013,0.029,0.4,0.004,20,14
2019-06-06,400,강서구,0.014,0.026,0.3,0.003,21,16
2019-06-06,500,강서구,0.016,0.023,0.3,0.003,25,17
2019-06-06,600,강서구,0.024,0.017,0.4,0.004,24,17
2019-06-06,700,강서구,0.028,0.013,0.4,0.003,27,18
2019-06-06,800,강서구,0.034,0.01,0.5,0.003,27,18
2019-06-06,900,강서구,0.041,0.009,0.5,0.003,37,25
2019-06-06,1000,강서구,0.055,0.01,0.7,0.004,46,30
2019-06-06,1100,강서구,0.061,0.006,0.8,0.004,63,40
2019-06-06,1200,강서구,0.065,0.007,0.8,0.005,72,44
2019-06-06,1300,강서구,0.068,0.009,0.8,0.005,80,48
2019-06-06,1400,강서구,0.074,0.008,0.8,0.006,84,48
2019-06-06,1500,강서구,0.065,0.007,0.7,0.005,84,52
2019-06-06,1600,강서구,0.046,0.01,0.6,0.004,74,41
2019-06-06,1700,강서구,0.051,0.01,0.7,0.006,71,47
2019-06-06,1800,강서구,0.042,0.018,0.7,0.006,66,47
2019-06-06,1900,강서구,0.034,0.041,0.7,0.006,74,53
2019-06-06,2000,강서구,0.029,0.054,0.7,0.004,64,46
2019-06-06,2100,강서구,0.025,0.047,0.6,0.003,63,48
2019-06-06,2200,강서구,0.017,0.054,0.5,0.003,44,33
2019-06-06,2300,강서구,0.014,0.055,0.4,0.003,41,29
2019-06-07,0,강서구,0.015,0.051,0.4,0.003,36,25
2019-06-07,100,강서구,0.015,0.056,0.5,0.003,31,22
2019-06-07,200,강서구,0.008,0.061,0.3,0.003,27,19
2019-06-07,300,강서구,0.007,0.06,0.3,0.003,25,16
2019-06-07,400,강서구,0.007,0.06,0.3,0.003,17,13
2019-06-07,500,강서구,0.008,0.058,0.3,0.003,11,11
2019-06-07,600,강서구,0.012,0.053,0.4,0.003,11,10
2019-06-07,700,강서구,0.018,0.049,0.4,0.003,7,4
2019-06-07,800,강서구,0.023,0.046,0.4,0.003,6,5
2019-06-07,900,강서구,0.026,0.04,0.4,0.003,7,4
2019-06-07,1000,강서구,0.02,0.045,0.4,0.003,12,8
2019-06-07,1100,강서구,0.018,0.048,0.3,0.003,11,8
2019-06-07,1200,강서구,0.016,0.049,0.4,0.003,10,6
2019-06-07,1300,강서구,0.016,0.053,0.4,0.003,11,7
2019-06-07,1400,강서구,0.011,0.061,0.3,0.003,9,3
2019-06-07,1500,강서구,0.012,0.06,0.3,0.003,5,6
2019-06-07,1600,강서구,0.014,0.058,0.3,0.004,7,3
2019-06-07,1700,강서구,0.015,0.058,0.4,0.005,8,4
2019-06-07,1800,강서구,0.014,0.059,0.4,0.006,5,3
2019-06-07,1900,강서구,0.016,0.058,0.4,0.005,7,4
2019-06-07,2000,강서구,0.02,0.055,0.4,0.005,10,7
2019-06-07,2100,강서구,0.022,0.048,0.5,0.007,14,10
2019-06-07,2200,강서구,0.016,0.05,0.4,0.006,14,10
2019-06-07,2300,강서구,0.017,0.048,0.4,0.006,15,10
2019-06-08,0,강서구,0.021,0.043,0.4,0.004,16,11
2019-06-08,100,강서구,0.034,0.024,0.5,0.005,16,13
2019-06-08,200,강서구,0.027,0.03,0.6,0.007,19,13
2019-06-08,300,강서구,0.022,0.032,0.5,0.004,16,13
2019-06-08,400,강서구,0.021,0.032,0.4,0.004,17,11
2019-06-08,500,강서구,0.019,0.032,0.6,0.003,18,14
2019-06-08,600,강서구,0.027,0.019,0.5,0.004,18,12
2019-06-08,700,강서구,0.028,0.022,0.4,0.004,18,13
2019-06-08,800,강서구,0.024,0.036,0.4,0.003,18,9
2019-06-08,900,강서구,0.023,0.04,0.4,0.003,20,11
2019-06-08,1000,강서구,0.023,0.052,0.4,0.003,20,12
2019-06-08,1100,강서구,0.023,0.058,0.4,0.003,19,14
2019-06-08,1200,강서구,0.028,0.062,0.5,0.003,22,12
2019-06-08,1300,강서구,0.026,0.073,0.5,0.003,25,13
2019-06-08,1400,강서구,0.028,0.07,0.4,0.004,27,16
2019-06-08,1500,강서구,0.031,0.08,0.4,0.005,,
2019-06-08,1600,강서구,0.023,0.088,0.4,0.005,38,27
2019-06-08,1700,강서구,0.02,0.081,0.4,0.007,35,24
2019-06-08,1800,강서구,0.019,0.072,0.5,0.01,28,20
2019-06-08,1900,강서구,0.016,0.069,0.5,0.009,25,18
2019-06-08,2000,강서구,0.02,0.068,0.5,0.012,24,19
2019-06-08,2100,강서구,0.022,0.064,0.5,0.011,27,19
2019-06-08,2200,강서구,0.033,0.048,0.5,0.011,30,21
2019-06-08,2300,강서구,0.041,0.037,0.7,0.013,34,23
2019-06-09,0,강서구,0.041,0.032,0.8,0.014,35,25
2019-06-09,100,강서구,0.032,0.038,0.6,0.009,43,29
2019-06-09,200,강서구,0.014,0.061,0.5,0.01,34,26
2019-06-09,300,강서구,0.01,0.066,0.4,0.009,27,20
2019-06-09,400,강서구,0.01,0.066,0.4,0.008,24,20
2019-06-09,500,강서구,0.011,0.061,0.4,0.007,26,19
2019-06-09,600,강서구,0.013,0.052,0.5,0.006,26,22
2019-06-09,700,강서구,0.024,0.036,0.5,0.006,34,25
2019-06-09,800,강서구,0.028,0.035,0.5,0.005,34,26
2019-06-09,900,강서구,0.029,0.04,0.5,0.006,34,24
2019-06-09,1000,강서구,0.016,0.06,0.5,0.007,23,16
2019-06-09,1100,강서구,0.022,0.058,0.5,0.007,24,16
2019-06-09,1200,강서구,0.021,0.065,0.4,0.007,26,19
2019-06-09,1300,강서구,0.02,0.068,0.5,0.007,30,20
2019-06-09,1400,강서구,0.015,0.075,0.4,0.006,25,19
2019-06-09,1500,강서구,0.017,0.074,0.4,0.005,29,21
2019-06-09,1600,강서구,0.017,0.07,0.4,0.005,29,23
2019-06-09,1700,강서구,0.017,0.058,0.4,0.007,27,22
2019-06-09,1800,강서구,0.013,0.056,0.4,0.006,22,14
2019-06-09,1900,강서구,0.012,0.059,0.4,0.008,17,14
2019-06-02,2000,관악구,0.021,0.062,0.3,0.004,41,20
2019-06-02,2100,관악구,0.026,0.053,0.3,0.004,32,18
2019-06-02,2200,관악구,0.033,0.042,0.3,0.004,36,18
2019-06-02,2300,관악구,0.04,0.034,0.3,0.004,35,18
2019-06-03,0,관악구,0.033,0.034,0.3,0.004,33,21
2019-06-03,100,관악구,0.027,0.038,0.3,0.004,24,9
2019-06-03,200,관악구,0.052,0.014,0.4,0.004,37,18
2019-06-03,300,관악구,0.051,0.011,0.4,0.004,25,20
2019-06-03,400,관악구,0.046,0.014,0.5,0.004,38,27
2019-06-03,500,관악구,0.033,0.024,0.4,0.004,31,27
2019-06-03,600,관악구,0.044,0.014,0.4,0.004,30,20
2019-06-03,700,관악구,0.05,0.013,0.4,0.004,31,19
2019-06-03,800,관악구,0.053,0.014,0.4,0.004,40,22
2019-06-03,900,관악구,0.037,0.032,0.3,0.004,34,22
2019-06-03,1000,관악구,0.028,0.042,0.3,0.004,33,23
2019-06-03,1100,관악구,0.031,0.049,0.3,0.004,39,23
2019-06-03,1200,관악구,0.024,0.06,0.3,0.004,45,25
2019-06-03,1300,관악구,0.015,0.064,0.3,0.004,44,19
2019-06-03,1400,관악구,0.01,0.058,0.2,0.004,32,15
2019-06-03,1500,관악구,0.011,0.067,0.2,0.004,38,21
2019-06-03,1600,관악구,0.013,0.079,0.2,0.004,45,21
2019-06-03,1700,관악구,0.016,0.086,0.2,0.004,53,25
2019-06-03,1800,관악구,0.02,0.089,0.3,0.004,59,25
2019-06-03,1900,관악구,0.02,0.093,0.3,0.004,63,30
2019-06-03,2000,관악구,0.028,0.083,0.3,0.004,61,30
2019-06-03,2100,관악구,0.033,0.068,0.4,0.004,66,40
2019-06-03,2200,관악구,0.04,0.043,0.4,0.004,54,40
2019-06-03,2300,관악구,0.035,0.036,0.4,0.004,43,35
2019-06-04,0,관악구,0.036,0.031,0.3,0.004,37,22
2019-06-04,100,관악구,0.028,0.037,0.2,0.004,27,14
2019-06-04,200,관악구,0.033,0.029,0.3,0.004,34,25
2019-06-04,300,관악구,0.034,0.024,0.3,0.004,34,25
2019-06-04,400,관악구,0.029,0.026,0.3,0.004,37,27
2019-06-04,500,관악구,0.028,0.032,0.6,0.004,33,27
2019-06-04,600,관악구,0.029,0.032,0.4,0.004,36,23
2019-06-04,700,관악구,0.047,0.017,0.5,0.004,41,35
2019-06-04,800,관악구,0.033,0.035,0.3,0.004,27,22
2019-06-04,900,관악구,0.022,0.039,0.4,0.005,,22
2019-06-04,1000,관악구,0.03,0.033,0.3,0.004,27,17
2019-06-04,1100,관악구,0.021,0.046,0.2,0.004,27,17
2019-06-04,1200,관악구,0.017,0.054,0.2,0.004,32,23
2019-06-04,1300,관악구,0.015,0.056,0.2,0.004,32,17
2019-06-04,1400,관악구,0.013,0.052,0.2,0.004,27,15
2019-06-04,1500,관악구,0.013,0.048,0.2,0.004,30,15
2019-06-04,1600,관악구,0.012,0.047,0.1,0.004,36,18
2019-06-04,1700,관악구,0.012,0.041,0.1,0.004,24,15
2019-06-04,1800,관악구,0.017,0.035,0.2,0.004,32,15
2019-06-04,1900,관악구,0.019,0.029,0.2,0.004,27,23
2019-06-04,2000,관악구,0.022,0.025,0.2,0.004,31,22
2019-06-04,2100,관악구,0.02,0.026,0.2,0.004,28,23
2019-06-04,2200,관악구,0.02,0.026,0.2,0.004,32,26
2019-06-04,2300,관악구,0.019,0.028,0.2,0.004,35,26
2019-06-05,0,관악구,0.016,0.031,0.2,0.004,42,31
2019-06-05,100,관악구,0.016,0.03,0.2,0.004,48,32
2019-06-05,200,관악구,0.014,0.033,0.2,0.004,49,37
2019-06-05,300,관악구,0.013,0.033,0.2,0.004,47,37
2019-06-05,400,관악구,0.01,0.034,0.2,0.004,46,37
2019-06-05,500,관악구,0.01,0.033,0.2,0.004,53,37
2019-06-05,600,관악구,0.012,0.031,0.2,0.004,51,47
2019-06-05,700,관악구,0.016,0.028,0.2,0.004,57,42
2019-06-05,800,관악구,0.021,0.024,0.2,0.004,59,48
2019-06-05,900,관악구,0.027,0.021,0.3,0.004,69,48
2019-06-05,1000,관악구,0.029,0.023,0.3,0.004,72,50
2019-06-05,1100,관악구,0.032,0.029,0.3,0.004,72,50
2019-06-05,1200,관악구,0.034,0.043,0.3,0.004,79,58
2019-06-05,1300,관악구,0.03,0.048,0.3,0.004,76,52
2019-06-05,1400,관악구,0.031,0.06,0.3,0.004,84,51
2019-06-05,1500,관악구,0.032,0.075,0.4,0.004,105,51
2019-06-05,1600,관악구,0.027,0.069,0.4,0.004,80,67
2019-06-05,1700,관악구,0.026,0.075,0.3,0.004,75,49
2019-06-05,1800,관악구,0.028,0.079,0.4,0.004,84,49
2019-06-05,1900,관악구,0.029,0.073,0.6,0.004,90,68
2019-06-05,2000,관악구,0.043,0.056,0.5,0.004,82,58
2019-06-05,2100,관악구,0.044,0.04,0.5,0.004,69,45
2019-06-05,2200,관악구,0.047,0.028,0.4,0.004,63,45
2019-06-05,2300,관악구,0.05,0.013,0.5,0.004,52,46
2019-06-06,0,관악구,0.052,0.009,0.5,0.004,63,45
2019-06-06,100,관악구,0.031,0.021,0.3,0.004,47,32
2019-06-06,200,관악구,0.019,0.028,0.3,0.004,43,27
2019-06-06,300,관악구,0.021,0.024,0.2,0.004,36,27
2019-06-06,400,관악구,0.027,0.016,0.3,0.004,48,40
2019-06-06,500,관악구,0.034,0.008,0.4,0.004,43,40
2019-06-06,600,관악구,0.035,0.008,0.4,0.004,46,37
2019-06-06,700,관악구,0.034,0.008,0.4,0.004,54,43
2019-06-06,800,관악구,0.039,0.011,0.5,0.004,65,55
2019-06-06,900,관악구,0.037,0.024,0.4,0.004,89,55
2019-06-06,1000,관악구,0.045,0.026,0.5,0.004,87,58
2019-06-06,1100,관악구,0.048,0.026,0.5,0.004,87,58
2019-06-06,1200,관악구,0.053,0.023,0.5,0.004,86,60
2019-06-06,1300,관악구,0.047,0.032,0.5,0.004,81,51
2019-06-06,1400,관악구,0.045,0.038,0.5,0.004,80,52
2019-06-06,1500,관악구,0.059,0.023,0.5,0.004,90,52
2019-06-06,1600,관악구,0.06,0.01,0.6,0.004,117,56
2019-06-06,1700,관악구,0.056,0.01,0.6,0.004,108,77
2019-06-06,1800,관악구,0.062,0.009,0.7,0.004,100,77
2019-06-06,1900,관악구,0.045,0.026,0.6,0.004,105,75
2019-06-06,2000,관악구,0.036,0.031,0.6,0.004,87,64
2019-06-06,2100,관악구,0.02,0.045,0.3,0.004,52,42
2019-06-06,2200,관악구,0.02,0.042,0.3,0.004,46,38
2019-06-06,2300,관악구,0.019,0.038,0.3,0.004,44,38
2019-06-07,0,관악구,0.018,0.041,0.3,0.004,35,31
2019-06-07,100,관악구,0.014,0.048,0.2,0.004,25,16
2019-06-07,200,관악구,0.009,0.051,0.2,0.004,23,18
2019-06-07,300,관악구,0.007,0.052,0.1,0.004,,21
2019-06-07,400,관악구,0.006,0.055,0.1,0.004,17,10
2019-06-07,500,관악구,0.006,0.059,0.1,0.004,10,10
2019-06-07,600,관악구,0.009,0.056,0.1,0.004,6,8
2019-06-07,700,관악구,0.015,0.051,0.2,0.004,,9
2019-06-07,800,관악구,0.022,0.047,0.2,0.004,,11
2019-06-07,900,관악구,0.022,0.047,0.2,0.004,,11
2019-06-07,1000,관악구,0.026,0.042,0.2,0.004,8,6
2019-06-07,1100,관악구,0.022,0.043,0.2,0.004,10,6
2019-06-07,1200,관악구,0.019,0.045,0.2,0.004,12,12
2019-06-07,1300,관악구,0.018,0.046,0.2,0.004,12,10
2019-06-07,1400,관악구,0.014,0.052,0.2,0.004,18,13
2019-06-07,1500,관악구,0.013,0.053,0.2,0.004,,13
2019-06-07,1600,관악구,0.014,0.053,0.2,0.004,14,12
2019-06-07,1700,관악구,0.012,0.053,0.2,0.004,,9
2019-06-07,1800,관악구,0.013,0.054,0.2,0.004,8,9
2019-06-07,1900,관악구,0.015,0.052,0.2,0.004,,15
2019-06-07,2000,관악구,0.018,0.052,0.3,0.004,,17
2019-06-07,2100,관악구,0.019,0.052,0.3,0.004,20,20
2019-06-07,2200,관악구,0.023,0.044,0.3,0.004,15,12
2019-06-07,2300,관악구,0.019,0.045,0.3,0.004,18,12
2019-06-08,0,관악구,0.019,0.042,0.3,0.004,18,16
2019-06-08,100,관악구,0.029,0.028,0.4,0.004,21,11
2019-06-08,200,관악구,0.027,0.027,0.4,0.004,19,16
2019-06-08,300,관악구,0.023,0.029,0.3,0.004,20,18
2019-06-08,400,관악구,0.026,0.023,0.4,0.004,18,14
2019-06-08,500,관악구,0.021,0.029,0.3,0.004,18,14
2019-06-08,600,관악구,0.024,0.026,0.3,0.004,21,13
2019-06-08,700,관악구,0.029,0.026,0.2,0.004,16,11
2019-06-08,800,관악구,0.026,0.031,0.2,0.004,,
2019-06-08,900,관악구,0.023,0.035,0.2,0.004,20,19
2019-06-08,1000,관악구,0.027,0.035,0.2,0.004,26,12
2019-06-08,1100,관악구,0.026,0.039,0.2,0.004,20,12
2019-06-08,1200,관악구,0.023,0.046,0.2,0.004,26,13
2019-06-08,1300,관악구,0.024,0.048,0.3,0.004,24,15
2019-06-08,1400,관악구,0.02,0.059,0.2,0.004,27,13
2019-06-08,1500,관악구,0.029,0.064,0.3,0.004,,13
2019-06-08,1600,관악구,0.027,0.077,0.3,0.004,,
2019-06-08,1700,관악구,0.021,0.078,0.3,0.004,59,21
2019-06-08,1800,관악구,0.024,0.064,0.5,0.004,45,21
2019-06-08,1900,관악구,0.021,0.062,0.4,0.004,40,30
2019-06-08,2000,관악구,0.022,0.059,0.3,0.004,30,15
2019-06-08,2100,관악구,0.026,0.053,0.3,0.004,25,16
2019-06-08,2200,관악구,0.031,0.043,0.4,0.004,27,16
2019-06-08,2300,관악구,0.047,0.026,0.5,0.004,43,24
2019-06-09,0,관악구,0.052,0.018,0.6,0.004,43,34
2019-06-09,100,관악구,0.038,0.028,0.5,0.004,,
2019-06-09,200,관악구,0.03,0.026,0.5,0.004,,
2019-06-09,300,관악구,0.018,0.039,0.4,0.004,,
2019-06-09,400,관악구,0.014,0.044,0.3,0.004,64,
2019-06-09,500,관악구,0.016,0.036,0.3,0.004,72,
2019-06-09,600,관악구,0.016,0.035,0.3,0.004,78,
2019-06-09,700,관악구,0.021,0.03,0.3,0.004,69,
2019-06-09,800,관악구,0.021,0.037,0.3,0.004,57,50
2019-06-09,900,관악구,0.018,0.044,0.3,0.004,56,50
2019-06-09,1000,관악구,0.014,0.055,0.2,0.004,34,32
2019-06-09,1100,관악구,0.013,0.061,0.2,0.004,,32
2019-06-09,1200,관악구,0.012,0.069,0.3,0.004,35,34
2019-06-09,1300,관악구,0.015,0.068,0.3,0.004,40,30
